"ID","LStatus","LMaturityDate","LSignDate","LInstallment","LAmount","ABirthDate","AGender","AMaritalStatus","AOccupation","AEducation","AIncome","ANumberChildren","AHousing","GCollateralAmount","GCollateralType","GGuarantorNumber","Age"
"AD10001413","0","20180630","20060922",18840,1500000,"19580721","F","2","1","2",50700,0,"2",0,"1",2,48.1666666666667
"AD10001414","0","20140131","20060922",4060,2e+05,"19610524","F","2","1","2",47400,2,"2",0,"1",2,45.3333333333333
"AD10001415","0","20180731","20060922",3400,250000,"19590605","F","2","1","2",50800,0,"4",0,"1",2,47.25
"AD10001416","0","20100531","20060922",4980,2e+05,"19491102","M","2","1","2",51400,0,NA,0,"1",2,56.8333333333333
"AD10001417","0","20091130","20060923",4000,199000,"19560509","M","3","1","1",43600,0,"4",0,"1",8,50.3333333333333
"AD10001418","0","20240630","20060923",8200,9e+05,"19660727","F","1","1","2",43700,0,"4",0,"1",2,40.1666666666667
"AD10001419","0","20250430","20060923",3600,4e+05,"19690323","M","1","1","1",39000,0,"5",0,"1",2,37.5
"AD10001420","0","20200331","20060923",2900,250000,"19680122","M","2","1","1",NA,0,"4",0,"1",2,38.6666666666667
"AD10001421","1","20241031","20060923",10000,1100000,"19670617","M","2","1","1",NA,0,"5",0,"1",2,39.25
"AD10001422","0","20230630","20060923",6200,650000,"19660218","M","1","1","1",38900,0,NA,0,"1",2,40.5833333333333
"AD10001423","0","20250430","20060925",10800,1200000,"19721206","M","1","1","2",39900,0,"2",0,"1",2,33.75
"AD10001424","0","20120331","20060925",2930,1.4e+07,"19590120","M","1","1","1",43500,0,NA,0,"1",2,47.6666666666667
"AD10001425","0","20100531","20060925",1600,80000,"19660404","F","3","1","2",29200,0,"1",0,"1",2,40.4166666666667
"AD10001426","0","20200131","20060925",6000,5e+05,"19651005","F","3","1","2",44300,1,"3",0,"1",2,40.9166666666667
"AD10001427","1","20150901","20060925",1100,52000,"19691102","F","2","1","2",NA,0,"5",0,"1",2,36.8333333333333
"AD10001428","0","20241130","20061002",7240,8e+05,"19750113","F","3","1","1",36200,0,"2",0,"1",2,31.75
"AD10001429","0","20250531","20061002",8910,1e+06,"19780125","F","2","1","2",36400,0,NA,0,"1",2,28.75
"AD10001430","0","20131031","20061002",1100,50000,"19630718","M","2","1","2",43400,0,"4",0,"1",2,43.25
"AD10001431","0","20250131","20061002",9100,1e+06,"19700906","M","2","1","2",NA,0,"4",0,"1",2,36.0833333333333
"AD10001432","0","20160131","20061002",4000,250000,"19570207","F","2","1","2",49300,2,"2",0,"1",2,49.6666666666667
"AD10001433","1","20220131","20061002",11400,1100000,"19610701","M","2","1","1",39200,0,"5",0,"1",3,45.25
"AD10001434","0","20250430","20061002",8020,9e+05,"19690812","F","3","1","2",42700,0,"4",0,"1",2,37.1666666666667
"AD10001435","1","20140630","20061002",6950,350000,"19541026","F","2","1","2",NA,0,"5",0,"1",2,52
"AD10001436","0","20191231","20061002",11100,950000,"19640502","M","2","1","1",42300,1,"4",0,"1",2,42.4166666666667
"AD10001437","0","20250430","20061002",8500,950000,"19750815","F","1","1","2",26100,0,"4",0,"1",2,31.1666666666667
"AD10001438","0","20191130","20061002",4670,4e+05,"19710710","M","1","1","1",28200,0,"3",0,"1",2,35.25
"AD10001439","0","20151130","20061002",16000,1e+06,"19580325","M","2","1","3",118200,0,"5",0,"1",2,48.5833333333333
"AD10001440","1","20130531","20061002",3900,190000,"19701210","M","1","1","1",40200,0,"5",0,"1",2,35.8333333333333
"AD10001441","0","20250131","20061004",3620,4e+05,"19660615","M","2","1","1",40100,0,"4",0,"1",2,40.3333333333333
"AD10001442","0","20110831","20061005",1300,39900,"19691214","M","2","1","2",41800,0,"1",0,"1",2,36.8333333333333
"AD10001443","0","20241231","20061005",13700,1500000,"19720803","F","1","1","2",39900,0,"5",0,"1",2,34.1666666666667
"AD10001444","0","20120531","20061005",4130,2e+05,"19550217","M","2","1","1",46900,2,"1",0,"1",2,51.6666666666667
"AD10001445","1","20110228","20061005",6400,2e+05,"19510514","M","4","1","3",115000,0,"5",0,"1",2,55.4166666666667
"AD10001446","0","20160229","20061005",7100,450000,"19570423","M","2","1","1",45100,2,"2",0,"1",2,49.5
"AD10001447","1","20120630","20061005",2100,1e+05,"19660908","F","1","1","1",20700,0,"5",0,"1",2,40.0833333333333
"AD10001448","0","20160930","20061007",6100,4e+05,"19560807","M","1","1","2",48300,0,"1",0,"1",2,50.1666666666667
"AD10001449","1","20130331","20061007",2200,90000,"19570803","F","1","1","1",43700,0,"5",0,"1",2,49.1666666666667
"AD10001450","0","20110430","20061007",2900,140000,"19770427","M","1","1","2",36100,NA,"4",0,"1",2,29.5
"AD10001451","0","20240731","20061007",10900,1200000,"19680609","M","2","1","1",39000,1,"4",0,"1",2,38.3333333333333
"AD10001452","1","20180131","20061007",4200,3e+05,"19681011","M","1","1","1",NA,0,NA,0,"1",2,38
"AD10001453","0","20120229","20061008",3200,150000,"19711012","M","1","1","2",NA,0,"4",0,"1",2,35
"AD10001454","0","20250430","20061009",3600,4e+05,"19700224","M","2","1","1",39900,0,"4",0,"1",2,36.6666666666667
"AD10001455","0","20250430","20061010",5400,6e+05,"19700402","M","2","1","2",41100,1,"1",0,"1",2,36.5
"AD10001456","0","20191130","20061010",4700,4e+05,"19601007","M","2","1","1",45500,0,"4",0,"1",2,46
"AD10001457","0","20191231","20061010",4700,4e+05,"19750403","F","1","1","2",38700,0,"1",0,"1",2,31.5
"AD10001458","0","20170630","20061010",3010,2e+05,"19620307","F","2","1","2",44800,0,"1",0,"1",2,44.5833333333333
"AD10001459","0","20130630","20061010",4000,150000,"19590517","M","3","1","2",50600,0,"4",0,"1",2,47.4166666666667
"AD10001460","0","20120229","20061012",4180,2e+05,"19581123","F","2","1","2",47700,1,"1",0,"1",2,47.9166666666667
"AD10001461","0","20110930","20061012",3000,140000,"19730819","F","3","1","2",38000,0,"1",0,"1",2,33.1666666666667
"AD10001462","0","20170331","20061012",7600,5e+05,"19580712","F","2","1","2",49200,0,"4",0,"1",2,48.25
"AD10001463","0","20191231","20061013",2920,250000,"19720710","F","1","1","2",NA,0,"1",0,"1",2,34.25
"AD10001464","0","20110831","20061013",4180,2e+05,"19560413","F","2","1","2",26400,0,"4",0,"1",2,50.5
"AD10001465","0","20120131","20061013",3200,150000,"19700301","M","3","1","2",39700,0,"1",0,"1",2,36.5833333333333
"AD10001466","0","20120831","20061013",4100,2e+05,"19660115","M","1","1","2",41800,0,"1",0,"1",2,40.75
"AD10001467","0","20191031","20061014",3000,250000,"19640609","M","1","1","2",44800,0,"4",0,"1",2,42.3333333333333
"AD10001468","0","20200131","20061014",1170,1e+05,"19651102","F","3","1","2",44300,0,"1",0,"1",2,40.9166666666667
"AD10001469","1","20110131","20061014",3100,150000,"19740113","M","2","1","2",37500,0,"3",0,"1",2,32.75
"AD10001470","0","20130228","20061014",4090,2e+05,"19540220","M","1","1","2",48700,0,"4",0,"1",2,52.6666666666667
"AD10001471","0","20150228","20061014",5960,3e+05,"19550927","M","2","1","1",46300,0,"1",0,"1",2,51.0833333333333
"AD10001472","0","20180731","20061014",12000,950000,"19600621","M","2","1","1",NA,0,"2",0,"1",2,46.3333333333333
"AD10001473","0","20151031","20061015",4800,3e+05,"19590209","M","2","1","1",NA,0,"1",0,"1",2,47.6666666666667
"AD10001474","0","20190831","20061015",3500,3e+05,"19740309","F","2","1","1",37700,0,"4",0,"1",2,32.5833333333333
"AD10001475","0","20130430","20061015",3100,150000,"19740727","M","1","1","1",NA,0,"2",0,"1",2,32.25
"AD10001476","0","20160531","20061015",8500,5e+05,"19670306","M","1","1","2",46800,0,"5",0,"1",2,39.5833333333333
"AD10001477","0","20150531","20061016",4600,258000,"19701013","M","1","1","1",37900,0,"3",0,"1",2,36
"AD10001478","0","20191130","20061016",2920,250000,"19601209","M","2","1","1",41300,2,"1",0,"1",2,45.8333333333333
"AD10001479","0","20150731","20061016",4000,2e+05,"19550125","M","1","1","2",52800,0,NA,0,"1",2,51.75
"AD10001480","0","20101031","20061020",3200,1e+05,"19580201","M","2","1","1",40900,0,"2",0,"1",2,48.6666666666667
"AD10001481","0","20240331","20061020",11200,1200000,"19660714","M","2","1","1",41500,0,"1",0,"1",2,40.25
"AD10001482","0","20240930","20061020",7300,8e+05,"19660812","M","2","1","2",43800,3,"2",0,"1",2,40.1666666666667
"AD10001483","0","20160531","20061020",3820,250000,"19690516","M","2","1","1",NA,0,NA,0,"1",2,37.4166666666667
"AD10001484","0","20160131","20061021",7900,5e+05,"19611205","F","2","1","2",47200,0,"4",0,"1",2,44.8333333333333
"AD10001485","0","20151130","20061021",6400,4e+05,"19680204","F","2","1","1",NA,0,"2",0,"1",2,38.6666666666667
"AD10001486","0","20161130","20061021",3030,2e+05,"19570710","M","2","1","1",NA,0,"3",0,"1",2,49.25
"AD10001487","0","20130331","20061021",3800,150000,"19770618","M","1","1","1",NA,0,"2",0,"1",2,29.3333333333333
"AD10001488","0","20151031","20061021",5200,3e+05,"25111208","F","1","1","2",31600,0,"4",0,"1",2,37.8333333333333
"AD10001489","0","20140131","20061022",4100,2e+05,"19570218","M","3","1","2",51200,0,"4",0,"1",2,49.6666666666667
"AD10001490","0","20101231","20061022",3100,150000,"19630702","F","2","1","2",43500,0,"1",0,"1",2,43.25
"AD10001491","0","20140331","20061022",4100,2e+05,"19750511","F","2","1","1",37000,0,NA,0,"1",2,31.4166666666667
"AD10001492","0","20140228","20061023",3200,150000,"19561003","M","2","1","1",47000,0,"4",0,"1",2,50
"AD10001493","0","20240731","20061023",13700,1500000,"19690619","F","2","1","2",28100,2,"5",0,"1",2,37.3333333333333
"AD10001494","0","20250630","20061023",5800,650000,"19700212","F","1","1","2",41200,0,"5",0,"1",2,36.6666666666667
"AD10001495","0","20160331","20061023",3100,2e+05,"19671002","M","1","1","1",24600,0,"4",0,"1",2,39
"AD10001496","0","20110531","20061023",1660,80000,"19670905","M","2","1","1",37900,1,NA,0,"1",2,39.0833333333333
"AD10001497","0","20151130","20061023",4000,250000,"19831122","M","1","1","1",31800,0,"3",0,"1",3,22.9166666666667
"AD10001498","1","20200229","20061024",3500,3e+05,"19810502","F","2","1","1",32200,0,"3",0,"1",2,25.4166666666667
"AD10001499","0","20200131","20061024",3500,3e+05,"19620518","M","3","1","1",43300,0,"5",0,"1",2,44.4166666666667
"AD10001500","0","20160630","20061027",3490,230000,"19810110","M","1","1","1",NA,0,"4",0,"1",2,25.75
"AD10001501","0","20151130","20061027",3200,2e+05,"19700418","M","2","1","2",41800,0,"1",0,"1",2,36.5
"AD10001502","0","20190831","20061027",7000,6e+05,"19701226","M","1","1","2",41800,0,"4",0,"1",2,35.8333333333333
"AD10001503","0","20190731","20061102",13500,1100000,"19600301","F","6","1","2",NA,0,"3",0,"1",2,46.6666666666667
"AD10001504","1","20190831","20061102",5140,440000,"19790413","M","1","1","2",35500,0,"5",0,"1",2,27.5833333333333
"AD10001505","0","20151231","20061102",3150,2e+05,"19560222","M","2","1","2",35100,3,"1",0,"1",2,50.75
"AD10001506","0","20110731","20061102",3330,160000,"19701104","F","1","1","2",39100,0,"2",0,"1",2,36
"AD10001507","0","20130630","20061102",3600,150000,"19611114","F","2","1","2",47400,2,"1",0,"1",2,45
"AD10001508","0","20100630","20061102",3400,170000,"19620926","M","2","1","2",43700,0,"4",0,"1",2,44.1666666666667
"AD10001509","0","20130131","20061102",4090,2e+05,"19531213","M","2","1","1",46200,0,"5",0,"1",2,52.9166666666667
"AD10001510","0","20240731","20061102",9100,1e+06,"19671120","M","2","1","2",43200,1,NA,0,"1",2,39
"AD10001511","0","20160229","20061102",3900,250000,"19590517","F","1","1","1",44200,0,"4",0,"1",2,47.5
"AD10001512","0","20220331","20061102",8800,850000,"19620408","M","2","1","2",46000,0,"4",0,"1",2,44.5833333333333
"AD10001513","0","20201231","20061102",13200,1200000,"19610422","M","2","1","1",NA,2,"1",0,"1",2,45.5833333333333
"AD10001514","0","20190630","20061102",10500,9e+05,"19610805","M","3","1","1",45000,3,"4",0,"1",2,45.25
"AD10001515","0","20140930","20061102",10000,5e+05,"19560101","M","4","1","1",47600,0,"1",0,"1",2,50.8333333333333
"AD10001516","0","20250930","20061102",8990,1e+06,"19790418","F","1","1","2",37200,0,"3",0,"1",2,27.5833333333333
"AD10001517","1","20240831","20061102",13120,1450000,"19700103","F","1","1","1",39700,0,"3",0,"1",2,36.8333333333333
"AD10001518","0","20130531","20061102",4100,2e+05,"19610223","M","3","1","2",47300,0,"4",0,"1",2,45.75
"AD10001519","0","20120731","20061102",2900,140000,"19700205","M","2","1","1",35300,1,"5",0,"1",2,36.75
"AD10001520","0","20130331","20061102",1900,90000,"19861201","M","1","1","1",NA,0,"5",0,"1",2,20
"AD10001521","0","20140930","20061102",1200,60000,"19731220","M","2","1","1",36600,2,"4",0,"1",2,32.9166666666667
"AD10001522","0","20121031","20061102",4500,180000,"19620101","M","1","1","2",40000,0,"5",0,"1",2,44.8333333333333
"AD10001523","0","20190430","20061102",6100,5e+05,"19670711","M","2","1","2",26600,2,"2",0,"1",2,39.3333333333333
"AD10001524","0","20141130","20061104",9200,5e+05,"19721213","M","2","1","2",29700,2,"2",0,"1",2,33.9166666666667
"AD10001525","1","20191231","20061104",4700,4e+05,"19820726","M","1","1","1",23500,0,"5",0,"1",3,24.3333333333333
"AD10001526","0","20090630","20061104",4000,2e+05,"19570615","M","2","1","1",37600,0,"5",0,"1",2,49.4166666666667
"AD10001527","1","20220228","20061105",9900,950000,"19620620","M","2","1","2",44600,0,"1",0,"1",3,44.4166666666667
"AD10001528","0","20130228","20061105",4090,2e+05,"19550702","M","2","1","2",49700,2,"1",0,"1",2,51.3333333333333
"AD10001529","0","20150428","20061105",2010,1e+05,"19770104","F","2","1","2",34200,1,"4",0,"1",2,29.8333333333333
"AD10001530","0","20241231","20061105",1000,1e+05,"19730411","M","3","1","2",39600,0,"5",0,"1",2,33.5833333333333
"AD10001531","0","20130731","20061105",2400,1e+05,"19720320","M","1","1","1",37300,0,"1",0,"1",2,34.6666666666667
"AD10001532","0","20130331","20061105",4090,2e+05,"19600922","M","2","1","1",32400,0,"1",0,"1",2,46.1666666666667
"AD10001533","0","20170131","20061105",6100,4e+05,"19790322","F","1","1","2",37000,0,"4",0,"1",2,27.6666666666667
"AD10001534","0","20140228","20061107",4200,2e+05,"19570918","M","1","1","2",47600,0,"4",0,"1",2,49.1666666666667
"AD10001535","0","20120930","20061107",2100,1e+05,"19720314","F","1","1","2",37100,0,"2",0,"1",2,34.6666666666667
"AD10001536","0","20200229","20061109",1800,150000,"19801025","F","1","1","2",NA,0,"1",0,"1",3,26.0833333333333
"AD10001537","0","20140331","20061109",4060,2e+05,"19660618","M","2","1","2",42400,2,"4",0,"1",2,40.4166666666667
"AD10001538","0","20081130","20061110",3200,1e+05,"19690503","M","2","1","3",46600,0,"5",0,"1",2,37.5
"AD10001539","0","20210331","20061110",7570,7e+05,"19620723","F","1","1","3",45000,0,"4",0,"1",2,44.3333333333333
"AD10001540","0","20111130","20061110",4180,2e+05,"19620605","M","2","1","1",41900,0,"4",0,"1",2,44.4166666666667
"AD10001541","0","20140131","20061110",4200,2e+05,"19710823","M","2","1","1",38700,0,"1",0,"1",2,35.25
"AD10001542","0","20181231","20061110",8800,7e+05,"19581220","F","3","1","2",47400,0,"1",0,"1",2,47.9166666666667
"AD10001543","0","20140430","20061112",4040,2e+05,"19770402","M","1","1","2",NA,0,"2",0,"1",2,29.5833333333333
"AD10001544","0","20140430","20061112",2020,1e+05,"19690911","M","1","1","1",33100,0,"4",0,"1",2,37.1666666666667
"AD10001545","1","20130731","20061113",8900,4e+05,"19531022","M","2","1","2",50900,0,"2",0,"1",2,53.0833333333333
"AD10001546","0","20211031","20061113",4140,4e+05,"19721122","M","1","1","2",39700,0,"4",0,"1",2,34
"AD10001547","0","20100630","20061113",2000,1e+05,"19641127","M","2","1","2",NA,0,"5",0,"1",2,42
"AD10001548","0","20181231","20061116",6300,5e+05,"19590405","F","2","1","2",48900,0,"4",0,"1",2,47.5833333333333
"AD10001549","0","20140630","20061116",3970,2e+05,"19560302","F","1","1","2",32900,0,"4",0,"1",2,50.6666666666667
"AD10001550","0","20120630","20061117",4200,2e+05,"19520412","F","2","1","2",50900,0,"3",0,"1",2,54.5833333333333
"AD10001551","0","20190531","20061117",5900,5e+05,"19681102","M","2","1","1",38800,1,"5",0,"1",2,38
"AD10001552","1","20190531","20061117",2950,250000,"19700802","M","2","1","1",38000,0,"5",0,"1",2,36.25
"AD10001553","0","20250331","20061117",5400,6e+05,"19790107","F","1","1","2",NA,0,"5",0,"1",2,27.8333333333333
"AD10001554","0","20151231","20061117",4100,260000,"19611114","M","2","1","2",45700,0,"4",0,"1",2,45
"AD10001555","0","20101031","20061117",2500,120000,"19610207","F","2","1","2",43200,2,"1",0,"1",2,45.75
"AD10001556","0","20121031","20061117",4100,2e+05,"19550125","M","2","1","2",49800,0,"5",0,"1",2,51.8333333333333
"AD10001557","0","20200131","20061117",4700,4e+05,"18570101","F","6","1","2",37300,3,"2",0,"1",2,41.7679378183013
"AD10001558","0","20180831","20061118",3700,290000,"19620110","M","2","1","3",46700,1,"5",0,"1",2,44.8333333333333
"AD10001559","0","20160930","20061118",14990,990000,"19570305","M","2","1","1",NA,1,"2",0,"1",2,49.6666666666667
"AD10001560","1","20120131","20061118",3600,170000,"19590706","M","2","1","1",43300,0,"5",0,"1",2,47.3333333333333
"AD10001561","0","20200630","20061118",4700,4e+05,"19691013","M","1","1","1",38800,0,"5",0,"1",2,37.0833333333333
"AD10001562","1","20190831","20061118",17500,1500000,"19600705","F","2","1","2",34200,0,"5",0,"1",2,46.3333333333333
"AD10001563","0","20130630","20061118",9300,4e+05,"19530805","M","2","1","2",51100,1,"4",0,"1",2,53.25
"AD10001564","1","20160630","20061118",13700,9e+05,"19561222","M","2","1","2",49700,0,"5",0,"1",2,49.9166666666667
"AD10001565","0","20111031","20061118",2090,1e+05,"19771112","F","1","5","2",29100,0,"4",0,"1",2,29
"AD10001566","0","20200131","20061119",5930,520000,"19650212","F","3","1","2",NA,0,"1",0,"1",2,41.75
"AD10001567","0","20140731","20061119",3970,2e+05,"19790827","F","2","1","2",24400,0,"1",0,"1",2,27.25
"AD10001568","0","20110531","20061119",3800,150000,"19710912","F","1","1","2",NA,0,"4",0,"1",2,35.1666666666667
"AD10001569","1","20190331","20061119",4860,4e+05,"19760515","F","1","1","1",NA,0,"5",0,"1",2,30.5
"AD10001570","0","20241031","20061119",10000,1e+06,"19640925","M","6","1","2",NA,0,"1",0,"1",3,42.1666666666667
"AD10001571","0","20210331","20061119",10900,1e+06,"19640127","F","2","1","2",NA,0,"5",0,"1",2,42.8333333333333
"AD10001572","0","20160229","20061119",1900,120000,"19701027","M","2","1","1",NA,0,"4",0,"1",2,36.0833333333333
"AD10001573","0","20250331","20061120",5350,6e+05,"19760427","M","2","1","2",28600,1,"4",0,"1",3,30.5833333333333
"AD10001574","0","20090131","20061120",1200,60000,"19730604","M","1","1","2",NA,NA,"3",0,"1",2,33.4166666666667
"AD10001575","0","20160630","20061120",3100,2e+05,"19660212","M","1","1","1",30500,0,"2",0,"1",2,40.75
"AD10001576","0","20130430","20061120",2660,130000,"19830408","F","1","1","1",23300,0,"4",0,"1",2,23.5833333333333
"AD10001577","0","20190228","20061120",7200,6e+05,"19620625","M","2","1","1",32500,1,"1",0,"1",2,44.4166666666667
"AD10001578","0","20130131","20061120",2100,1e+05,"19581024","F","2","1","2",40400,2,"4",0,"1",2,48.0833333333333
"AD10001579","0","20120229","20061120",4200,2e+05,"19570102","M","2","1","1",NA,0,"4",0,"1",2,49.8333333333333
"AD10001580","1","20130228","20061120",3100,150000,"19540224","M","2","1","2",45400,2,"2",0,"1",2,52.75
"AD10001581","0","20240930","20061122",4530,5e+05,"19810402","F","1","1","2",NA,0,"1",0,"1",2,25.5833333333333
"AD10001582","0","20200229","20061122",3500,3e+05,"19720617","M","2","1","1",25300,0,"4",0,"1",2,34.4166666666667
"AD10001583","0","20240930","20061122",5900,650000,"19740408","M","2","1","1",25200,1,"4",0,"1",2,32.5833333333333
"AD10001584","1","20100630","20061122",4000,2e+05,"19570919","M","2","1","2",33400,2,"5",0,"1",2,49.1666666666667
"AD10001585","0","20150731","20061122",2700,150000,"19780416","M","2","1","1",25900,2,"3",0,"1",2,28.5833333333333
